A,B,C,D,target
874.0,575.0,502.0,397.0,6578.5
261.0,686.0,961.0,475.0,8097.5
664.0,416.0,227.0,950.0,5136.0
83.0,706.0,697.0,337.0,6274.5
922.0,813.0,757.0,408.0,8680.0
296.0,452.0,251.0,379.0,3771.5
262.0,680.0,721.0,152.0,6397.0
615.0,359.0,615.0,88.0,5514.0
795.0,666.0,873.0,159.0,8191.5
245.0,827.0,245.0,777.0,5361.5
267.0,66.0,201.0,345.0,2254.5
931.0,667.0,200.0,783.0,6037.5
931.0,911.0,702.0,723.0,9189.5
85.0,79.0,712.0,15.0,3989.5
32.0,168.0,28.0,373.0,1267.5
192.0,630.0,815.0,375.0,6911.5
111.0,825.0,777.0,907.0,7942.5
431.0,248.0,543.0,758.0,5458.0
33.0,245.0,83.0,591.0,2102.5
815.0,330.0,403.0,158.0,4872.0
133.0,903.0,962.0,785.0,8962.5
654.0,419.0,565.0,902.0,6743.0
166.0,374.0,917.0,375.0,6601.5
870.0,891.0,764.0,899.0,9581.5
597.0,476.0,789.0,362.0,7110.0
295.0,325.0,140.0,393.0,2854.5
255.0,790.0,411.0,154.0,5166.0
611.0,455.0,837.0,228.0,7114.0
762.0,524.0,729.0,510.0,7506.0
491.0,537.0,685.0,299.0,6466.5
16.0,592.0,525.0,617.0,5358.5
190.0,84.0,217.0,461.0,2408.5
433.0,480.0,232.0,383.0,4040.5
260.0,648.0,865.0,639.0,7747.5
859.0,817.0,365.0,393.0,6583.5
226.0,507.0,859.0,82.0,6391.0
850.0,403.0,759.0,994.0,8195.0
208.0,673.0,612.0,162.0,5738.0
388.0,526.0,262.0,7.0,3674.5
754.0,551.0,151.0,142.0,4129.0
803.0,842.0,447.0,887.0,7697.5
776.0,842.0,942.0,356.0,9322.0
396.0,600.0,800.0,762.0,7735.0
67.0,883.0,813.0,978.0,8315.0
506.0,879.0,321.0,372.0,5812.0
860.0,614.0,26.0,908.0,5054.0
765.0,776.0,73.0,464.0,4919.0
218.0,661.0,179.0,459.0,4002.5
436.0,205.0,553.0,18.0,4279.0
290.0,944.0,952.0,874.0,9483.0
127.0,928.0,934.0,54.0,7789.0
145.0,455.0,250.0,783.0,4079.5
587.0,692.0,265.0,480.0,5295.0
594.0,466.0,793.0,452.0,7229.0
817.0,450.0,558.0,55.0,5856.5
845.0,137.0,355.0,844.0,5142.0
740.0,824.0,6.0,339.0,4490.5
341.0,85.0,144.0,73.0,1766.5
762.0,119.0,38.0,162.0,2314.0
197.0,83.0,778.0,258.0,4920.0
155.0,215.0,460.0,293.0,3694.5
207.0,0.0,319.0,716.0,3083.0
947.0,903.0,926.0,748.0,10355.0
96.0,972.0,476.0,540.0,6298.0
758.0,240.0,870.0,35.0,6638.5
63.0,510.0,683.0,639.0,6029.5
297.0,890.0,681.0,168.0,6921.0
596.0,168.0,984.0,928.0,8008.0
580.0,920.0,211.0,3.0,4979.5
931.0,907.0,44.0,779.0,5971.5
117.0,461.0,531.0,695.0,5314.5
807.0,593.0,432.0,104.0,5709.0
246.0,571.0,900.0,77.0,6820.5
568.0,750.0,354.0,852.0,6434.0
662.0,904.0,337.0,874.0,7032.0
184.0,420.0,835.0,767.0,6953.5
990.0,117.0,515.0,50.0,4981.0
166.0,814.0,676.0,425.0,6791.5
110.0,653.0,735.0,376.0,6418.0
843.0,962.0,611.0,427.0,8267.5
678.0,845.0,70.0,777.0,5406.5
163.0,201.0,829.0,667.0,6074.5
251.0,606.0,525.0,293.0,5384.5
67.0,946.0,998.0,136.0,8166.0
351.0,44.0,339.0,968.0,3981.0
15.0,435.0,935.0,351.0,6536.5
714.0,370.0,202.0,803.0,4752.5
432.0,100.0,591.0,772.0,5277.0
112.0,480.0,63.0,590.0,2864.0
298.0,214.0,923.0,750.0,6978.0
547.0,30.0,775.0,820.0,6289.0
380.0,975.0,63.0,398.0,4597.0
904.0,156.0,359.0,366.0,4620.0
312.0,599.0,29.0,111.0,2732.5
177.0,2.0,219.0,215.0,1777.5
515.0,485.0,526.0,661.0,6106.5
190.0,616.0,799.0,134.0,6424.0
173.0,840.0,160.0,610.0,4581.0
908.0,515.0,954.0,392.0,8719.0
258.0,613.0,983.0,863.0,8564.5
247.0,708.0,7.0,138.0,2860.0
573.0,334.0,713.0,333.0,6212.5
816.0,639.0,702.0,96.0,7203.0
510.0,122.0,576.0,349.0,4789.5
781.0,670.0,915.0,651.0,9123.5
944.0,643.0,320.0,734.0,6518.0
393.0,400.0,34.0,737.0,3261.5
533.0,81.0,240.0,745.0,3626.5
693.0,489.0,479.0,345.0,5765.5
904.0,157.0,331.0,339.0,4442.5
482.0,266.0,813.0,862.0,7120.0
768.0,515.0,465.0,323.0,5890.5
737.0,791.0,185.0,214.0,5093.0
260.0,229.0,4.0,434.0,1878.0
368.0,856.0,469.0,701.0,6700.5
601.0,805.0,936.0,820.0,9527.0
934.0,461.0,662.0,940.0,7971.0
92.0,537.0,970.0,321.0,7126.5
305.0,236.0,702.0,658.0,5815.0
365.0,434.0,423.0,869.0,5450.5
491.0,615.0,471.0,680.0,6202.0
15.0,108.0,785.0,839.0,5537.5
940.0,127.0,845.0,917.0,7861.5
663.0,852.0,121.0,262.0,4880.0
243.0,533.0,888.0,146.0,6744.0
621.0,933.0,788.0,415.0,8603.5
386.0,314.0,335.0,165.0,3636.5
699.0,712.0,985.0,107.0,8619.5
631.0,855.0,575.0,225.0,7039.5
176.0,4.0,123.0,199.0,1277.5
564.0,451.0,27.0,914.0,3987.0
924.0,297.0,857.0,274.0,7435.0
891.0,756.0,164.0,410.0,5485.0
544.0,968.0,282.0,939.0,6810.5
22.0,124.0,726.0,350.0,4571.0
222.0,824.0,378.0,718.0,5883.0
100.0,766.0,568.0,44.0,5404.0
289.0,884.0,789.0,481.0,7896.5
563.0,967.0,221.0,13.0,5151.5
905.0,182.0,515.0,519.0,5709.5
169.0,636.0,995.0,957.0,8656.5
517.0,983.0,239.0,986.0,6657.0
128.0,902.0,462.0,410.0,5887.0
724.0,858.0,139.0,633.0,5666.5
309.0,733.0,199.0,732.0,4910.0
971.0,790.0,78.0,975.0,6164.5
942.0,174.0,515.0,652.0,5959.0
660.0,771.0,405.0,213.0,5977.5
333.0,694.0,452.0,242.0,5371.0
188.0,973.0,150.0,231.0,4391.5
232.0,116.0,242.0,620.0,2952.0
443.0,684.0,454.0,812.0,6426.0
602.0,98.0,15.0,405.0,2180.5
761.0,927.0,969.0,215.0,9470.5
218.0,855.0,694.0,276.0,6885.0
186.0,43.0,456.0,932.0,4179.0
99.0,163.0,325.0,469.0,3015.5
955.0,990.0,159.0,488.0,6407.0
703.0,509.0,454.0,718.0,6280.0
931.0,112.0,620.0,130.0,5493.0
581.0,19.0,17.0,654.0,2285.0
218.0,626.0,739.0,629.0,6952.5
718.0,230.0,541.0,598.0,5728.0
797.0,392.0,499.0,646.0,6234.0
438.0,820.0,54.0,921.0,4987.5
171.0,221.0,156.0,606.0,2694.0
160.0,820.0,721.0,795.0,7577.5
29.0,318.0,624.0,593.0,5021.5
633.0,891.0,335.0,752.0,6742.0
402.0,577.0,516.0,643.0,6079.5
105.0,866.0,987.0,746.0,8862.0
644.0,511.0,867.0,555.0,7988.5
797.0,226.0,26.0,707.0,3462.5
533.0,707.0,920.0,155.0,8019.5
802.0,415.0,286.0,194.0,4570.0
258.0,234.0,714.0,247.0,5158.5
263.0,904.0,537.0,808.0,7135.0
916.0,791.0,410.0,986.0,7734.0
633.0,866.0,706.0,662.0,8387.0
404.0,481.0,682.0,92.0,5799.0
175.0,788.0,685.0,98.0,6286.0
512.0,179.0,231.0,247.0,3086.5
147.0,93.0,651.0,734.0,4929.0
897.0,72.0,977.0,556.0,7729.0
390.0,525.0,214.0,581.0,4296.5
40.0,953.0,427.0,609.0,5987.5
812.0,761.0,85.0,342.0,4845.0
606.0,327.0,261.0,896.0,4842.0
295.0,824.0,113.0,6.0,3636.0
173.0,676.0,748.0,175.0,6376.5
63.0,153.0,282.0,185.0,2272.5
501.0,270.0,172.0,435.0,3324.5
693.0,383.0,54.0,66.0,2904.0
918.0,356.0,498.0,306.0,5853.0
985.0,968.0,21.0,584.0,5855.0
320.0,519.0,923.0,407.0,7422.5
951.0,955.0,348.0,173.0,6766.5
247.0,595.0,656.0,352.0,6087.0
133.0,436.0,480.0,378.0,4541.0
835.0,200.0,132.0,592.0,3818.0
632.0,794.0,210.0,723.0,5780.5
113.0,250.0,879.0,918.0,6748.0
852.0,106.0,75.0,956.0,3831.0
48.0,324.0,722.0,15.0,4700.5
643.0,962.0,992.0,113.0,9301.5
678.0,462.0,565.0,516.0,6341.0
781.0,720.0,45.0,980.0,5417.0
976.0,646.0,58.0,200.0,4480.0
70.0,656.0,620.0,700.0,6258.0
424.0,21.0,67.0,681.0,2267.5
156.0,835.0,696.0,635.0,7249.5
952.0,397.0,587.0,997.0,7525.5
208.0,529.0,895.0,434.0,7129.0
395.0,627.0,392.0,398.0,5228.0
897.0,240.0,798.0,375.0,7066.5
113.0,452.0,409.0,320.0,4107.0
812.0,822.0,444.0,169.0,6563.5
411.0,91.0,332.0,343.0,3269.5
706.0,400.0,253.0,849.0,5150.5
113.0,34.0,923.0,326.0,5432.0
246.0,384.0,757.0,913.0,6798.5
672.0,115.0,629.0,209.0,5147.5
208.0,656.0,994.0,220.0,7684.0
864.0,37.0,700.0,485.0,6066.5
661.0,424.0,671.0,304.0,6405.0
410.0,711.0,480.0,682.0,6376.0
767.0,938.0,763.0,913.0,9532.5
799.0,945.0,332.0,617.0,7018.5
438.0,138.0,760.0,211.0,5406.5
964.0,488.0,938.0,699.0,9130.5
570.0,801.0,435.0,510.0,6483.0
1.0,933.0,585.0,701.0,6777.5
933.0,248.0,924.0,341.0,7741.5
288.0,225.0,578.0,676.0,5155.0
593.0,466.0,266.0,92.0,4052.0
867.0,123.0,909.0,7.0,6658.5
817.0,427.0,311.0,969.0,5923.5
240.0,552.0,774.0,380.0,6576.0
416.0,725.0,815.0,346.0,7601.0
645.0,43.0,235.0,304.0,3050.0
115.0,251.0,957.0,468.0,6470.0
74.0,743.0,667.0,83.0,5836.5
364.0,57.0,236.0,945.0,3496.5
4.0,87.0,576.0,841.0,4410.5
705.0,69.0,881.0,205.0,6329.5
6.0,259.0,50.0,731.0,2135.5
332.0,382.0,95.0,441.0,2946.5
849.0,873.0,166.0,273.0,5556.5
805.0,573.0,451.0,490.0,6319.0
260.0,524.0,928.0,725.0,7819.5
347.0,397.0,454.0,549.0,4978.5
53.0,746.0,138.0,371.0,3590.5
19.0,139.0,246.0,949.0,3108.5
272.0,164.0,220.0,819.0,3364.5
552.0,137.0,686.0,681.0,5966.5
192.0,956.0,974.0,681.0,9143.5
759.0,820.0,308.0,6.0,5527.0
585.0,962.0,175.0,921.0,6312.5
542.0,373.0,738.0,518.0,6670.0
715.0,345.0,394.0,583.0,5309.5
324.0,908.0,61.0,492.0,4415.0
359.0,179.0,154.0,480.0,2745.0
808.0,519.0,966.0,383.0,8577.5
448.0,352.0,861.0,797.0,7452.5
718.0,696.0,178.0,299.0,4862.5
732.0,755.0,672.0,123.0,7273.5
820.0,345.0,335.0,258.0,4737.0
635.0,823.0,147.0,467.0,5174.5
307.0,899.0,918.0,882.0,9224.0
687.0,483.0,890.0,696.0,8317.0
503.0,257.0,354.0,559.0,4385.5
118.0,198.0,389.0,324.0,3261.0
967.0,417.0,746.0,522.0,7698.0
385.0,675.0,406.0,442.0,5488.0
766.0,81.0,559.0,102.0,4723.0
508.0,303.0,601.0,758.0,6067.0
376.0,153.0,71.0,802.0,2769.0
646.0,23.0,744.0,643.0,6045.5
489.0,446.0,181.0,250.0,3596.0
573.0,726.0,567.0,23.0,6193.5
233.0,419.0,637.0,875.0,6220.5
245.0,634.0,252.0,380.0,4222.0
5.0,254.0,740.0,375.0,5034.5
37.0,593.0,818.0,893.0,7282.5
329.0,506.0,105.0,989.0,4184.5
255.0,164.0,782.0,462.0,5605.0
993.0,64.0,930.0,100.0,6978.0
860.0,399.0,107.0,884.0,4778.0
49.0,903.0,169.0,628.0,4594.0
432.0,346.0,653.0,526.0,5956.0
171.0,471.0,104.0,87.0,2405.5
674.0,303.0,803.0,24.0,6308.0
241.0,309.0,569.0,636.0,5208.0
274.0,287.0,805.0,308.0,5896.0
415.0,649.0,258.0,519.0,4845.5
612.0,745.0,436.0,585.0,6516.5
870.0,178.0,668.0,567.0,6464.5
361.0,837.0,54.0,468.0,4205.0
941.0,884.0,921.0,596.0,10033.0
251.0,922.0,743.0,726.0,8072.0
383.0,636.0,923.0,624.0,8225.0
541.0,985.0,888.0,916.0,9851.0
419.0,76.0,234.0,540.0,3046.0
119.0,818.0,68.0,362.0,3575.0
624.0,557.0,398.0,435.0,5561.5
73.0,1.0,524.0,191.0,3055.5
138.0,781.0,605.0,473.0,6353.5
77.0,793.0,71.0,961.0,4329.5
921.0,97.0,637.0,519.0,6096.5
262.0,942.0,172.0,619.0,5138.5
155.0,613.0,381.0,463.0,4748.5
718.0,288.0,732.0,596.0,6854.0
852.0,279.0,621.0,615.0,6568.5
419.0,695.0,830.0,511.0,7839.5
430.0,226.0,239.0,372.0,3291.0
344.0,232.0,105.0,855.0,3191.5
609.0,420.0,182.0,13.0,3407.5
386.0,336.0,427.0,203.0,4219.5
958.0,842.0,92.0,895.0,6244.5
971.0,663.0,574.0,631.0,7747.5
619.0,713.0,64.0,895.0,5039.5
568.0,462.0,483.0,36.0,4991.0
25.0,108.0,244.0,754.0,2725.0
796.0,221.0,648.0,981.0,6966.5
980.0,820.0,613.0,267.0,7885.5
771.0,458.0,149.0,159.0,3899.5
190.0,249.0,279.0,851.0,3798.5
303.0,842.0,209.0,607.0,5087.5
122.0,926.0,211.0,129.0,4270.5
431.0,695.0,1000.0,956.0,9381.0
925.0,362.0,712.0,182.0,6769.0
374.0,938.0,513.0,980.0,7597.0
724.0,381.0,695.0,573.0,6925.5
494.0,783.0,108.0,473.0,4586.5
128.0,548.0,108.0,726.0,3529.0
964.0,449.0,348.0,333.0,5514.5
54.0,96.0,214.0,428.0,2108.0
816.0,22.0,88.0,181.0,2409.5
496.0,576.0,468.0,907.0,6420.5
531.0,674.0,349.0,472.0,5537.0
853.0,342.0,488.0,333.0,5671.5
655.0,665.0,767.0,534.0,7941.0
209.0,721.0,923.0,670.0,8201.0
757.0,390.0,932.0,849.0,8617.5
858.0,552.0,873.0,115.0,7909.5
276.0,498.0,955.0,472.0,7529.0
630.0,890.0,330.0,186.0,5859.0
336.0,117.0,810.0,627.0,6013.5
662.0,249.0,514.0,338.0,5148.0
211.0,461.0,159.0,713.0,3669.5
282.0,981.0,410.0,667.0,6557.5
731.0,645.0,355.0,585.0,6049.5
72.0,606.0,606.0,700.0,6042.0
212.0,286.0,74.0,77.0,1767.5
442.0,290.0,563.0,913.0,5938.5
480.0,904.0,297.0,660.0,6147.0
114.0,611.0,190.0,471.0,3717.5
980.0,644.0,429.0,906.0,7396.0
859.0,131.0,369.0,492.0,4694.0
785.0,810.0,909.0,503.0,9299.5
785.0,100.0,866.0,537.0,7005.5
233.0,138.0,985.0,315.0,6277.5
387.0,352.0,342.0,466.0,4239.0
707.0,909.0,537.0,516.0,7600.0
902.0,460.0,206.0,976.0,5678.0
391.0,827.0,161.0,978.0,5535.0
238.0,183.0,328.0,356.0,3199.0
531.0,639.0,480.0,175.0,5641.5
728.0,599.0,969.0,630.0,9043.0
53.0,429.0,401.0,187.0,3678.5
99.0,681.0,4.0,462.0,2954.0
700.0,180.0,39.0,966.0,3584.0
228.0,721.0,302.0,931.0,5525.5
702.0,484.0,281.0,671.0,5267.5
363.0,865.0,862.0,317.0,8106.5
389.0,368.0,78.0,354.0,2803.0
597.0,803.0,763.0,887.0,8748.5
698.0,834.0,187.0,535.0,5635.5
608.0,383.0,874.0,927.0,8125.5
11.0,97.0,441.0,810.0,3733.0
239.0,270.0,307.0,585.0,3700.5
827.0,440.0,5.0,381.0,3570.5
652.0,673.0,213.0,759.0,5526.5
41.0,925.0,832.0,584.0,7893.0
480.0,298.0,176.0,168.0,2986.0
945.0,409.0,656.0,306.0,6856.0
621.0,219.0,763.0,333.0,6213.5
354.0,672.0,913.0,547.0,8109.5
970.0,935.0,744.0,542.0,9278.0
659.0,441.0,787.0,664.0,7572.0
471.0,263.0,964.0,819.0,7779.5
371.0,260.0,87.0,188.0,2239.0
118.0,424.0,494.0,330.0,4473.0
985.0,360.0,174.0,538.0,4727.0
92.0,972.0,830.0,488.0,7982.0
469.0,111.0,905.0,736.0,6900.0
598.0,686.0,22.0,870.0,4669.0
268.0,790.0,106.0,731.0,4532.5
598.0,21.0,724.0,498.0,5626.0
656.0,896.0,355.0,479.0,6493.5
241.0,783.0,142.0,390.0,4126.0
931.0,666.0,471.0,889.0,7548.5
513.0,94.0,252.0,756.0,3702.0
594.0,183.0,310.0,962.0,4730.0
155.0,989.0,42.0,472.0,4195.0
241.0,394.0,453.0,840.0,5189.0
599.0,550.0,10.0,755.0,4030.5
421.0,171.0,442.0,743.0,4679.5
291.0,697.0,429.0,124.0,5004.0
249.0,110.0,490.0,774.0,4439.0
738.0,672.0,415.0,415.0,6189.5
188.0,431.0,471.0,920.0,5404.0
729.0,48.0,511.0,88.0,4289.0
610.0,932.0,589.0,550.0,7786.0
251.0,615.0,804.0,868.0,7669.0
544.0,485.0,351.0,908.0,5660.0
37.0,479.0,996.0,474.0,7202.0
138.0,105.0,994.0,568.0,6413.0
555.0,750.0,415.0,380.0,6005.0
292.0,875.0,461.0,458.0,6201.0
287.0,884.0,477.0,728.0,6703.0
385.0,392.0,456.0,320.0,4706.0
4.0,54.0,764.0,957.0,5425.5
505.0,233.0,840.0,825.0,7146.5
116.0,677.0,459.0,336.0,5062.0
173.0,26.0,642.0,692.0,4672.0
875.0,905.0,77.0,338.0,5357.0
182.0,33.0,638.0,566.0,4502.0
771.0,213.0,730.0,879.0,7149.5
938.0,406.0,964.0,22.0,7947.0
837.0,733.0,604.0,430.0,7538.0
339.0,674.0,481.0,260.0,5495.0
780.0,836.0,262.0,548.0,6200.0
944.0,421.0,434.0,193.0,5610.5
591.0,443.0,313.0,166.0,4325.0
761.0,526.0,863.0,806.0,8624.0
614.0,211.0,85.0,528.0,3078.0
826.0,105.0,432.0,909.0,5490.5
910.0,953.0,632.0,291.0,8275.5
538.0,741.0,332.0,481.0,5680.5
771.0,124.0,236.0,184.0,3370.0
236.0,22.0,311.0,372.0,2651.0
652.0,901.0,598.0,935.0,8399.5
484.0,333.0,582.0,714.0,5948.0
647.0,31.0,211.0,537.0,3247.5
206.0,40.0,997.0,534.0,6318.0
84.0,74.0,379.0,200.0,2585.0
974.0,123.0,106.0,707.0,3907.5
888.0,436.0,867.0,743.0,8533.5
603.0,156.0,337.0,112.0,3527.0
737.0,231.0,425.0,321.0,4773.5
759.0,631.0,204.0,280.0,4851.0
617.0,349.0,600.0,329.0,5774.5
551.0,881.0,658.0,151.0,7261.5
995.0,41.0,535.0,439.0,5446.5
166.0,951.0,278.0,386.0,5154.0
208.0,824.0,328.0,906.0,5887.0
623.0,786.0,807.0,873.0,8948.5
877.0,393.0,591.0,674.0,6899.0
385.0,937.0,244.0,161.0,5042.5
381.0,709.0,714.0,494.0,7200.0
584.0,636.0,298.0,581.0,5437.5
876.0,780.0,622.0,936.0,8606.0
70.0,320.0,511.0,862.0,4948.0
874.0,69.0,707.0,34.0,5541.0
555.0,613.0,653.0,689.0,7247.5
468.0,238.0,660.0,994.0,6441.0
595.0,759.0,723.0,455.0,7764.5
589.0,538.0,642.0,647.0,6972.5
827.0,690.0,522.0,62.0,6427.0
29.0,881.0,664.0,53.0,6100.5
855.0,218.0,646.0,538.0,6401.0
308.0,124.0,999.0,271.0,6389.5
341.0,277.0,266.0,855.0,4125.5
388.0,749.0,775.0,708.0,7960.0
25.0,989.0,371.0,476.0,5586.0
783.0,718.0,693.0,282.0,7608.0
515.0,731.0,254.0,101.0,4644.5
497.0,790.0,3.0,20.0,3409.0
829.0,348.0,396.0,77.0,4797.5
345.0,427.0,67.0,931.0,3702.5
76.0,989.0,591.0,217.0,6399.5
804.0,196.0,897.0,79.0,6799.5
85.0,6.0,518.0,67.0,2878.5
650.0,502.0,154.0,41.0,3637.5
563.0,150.0,927.0,408.0,6823.0
184.0,37.0,200.0,675.0,2491.5
811.0,476.0,560.0,497.0,6595.5
323.0,772.0,413.0,343.0,5541.5
374.0,363.0,763.0,585.0,6529.5
924.0,246.0,598.0,593.0,6465.5
408.0,818.0,544.0,264.0,6386.0
565.0,49.0,598.0,925.0,5654.5
433.0,713.0,93.0,128.0,3662.0
750.0,852.0,623.0,502.0,7924.0
955.0,674.0,602.0,516.0,7716.0
907.0,3.0,737.0,129.0,5701.5
437.0,552.0,989.0,71.0,7581.5
651.0,2.0,712.0,970.0,6323.0
963.0,332.0,237.0,274.0,4518.0
466.0,482.0,427.0,62.0,4606.0
822.0,292.0,558.0,325.0,5797.5
195.0,561.0,698.0,21.0,5594.5
265.0,443.0,916.0,165.0,6686.5
592.0,464.0,154.0,142.0,3559.0
467.0,620.0,164.0,99.0,3762.5
146.0,717.0,503.0,425.0,5595.5
914.0,211.0,134.0,782.0,4304.0
136.0,299.0,638.0,542.0,5172.0
851.0,622.0,794.0,256.0,7922.0
544.0,808.0,571.0,17.0,6392.5
67.0,895.0,149.0,458.0,4251.0
196.0,325.0,671.0,25.0,4759.5
797.0,424.0,826.0,660.0,7986.0
636.0,271.0,847.0,957.0,7755.5
56.0,121.0,631.0,474.0,4341.0
767.0,888.0,529.0,771.0,7999.5
910.0,326.0,490.0,344.0,5764.0
651.0,782.0,139.0,689.0,5376.5
359.0,414.0,971.0,491.0,7551.5
19.0,490.0,115.0,963.0,3527.5
52.0,684.0,460.0,374.0,5017.0
248.0,362.0,871.0,112.0,6105.0
454.0,852.0,765.0,601.0,8190.5
794.0,913.0,684.0,247.0,8117.5
348.0,984.0,559.0,115.0,6615.5
607.0,913.0,42.0,366.0,4712.0
354.0,892.0,1.0,753.0,4518.5
71.0,475.0,125.0,920.0,3572.0
369.0,977.0,541.0,579.0,7242.5
395.0,835.0,719.0,861.0,8181.5
170.0,836.0,962.0,763.0,8802.5
586.0,572.0,780.0,167.0,7038.5
601.0,570.0,845.0,432.0,7785.0
849.0,71.0,183.0,162.0,3069.0
83.0,619.0,939.0,702.0,7771.0
174.0,902.0,123.0,152.0,3897.0
679.0,109.0,453.0,373.0,4509.5
825.0,311.0,108.0,723.0,4207.5
199.0,613.0,88.0,603.0,3581.5
667.0,10.0,605.0,340.0,4899.0
217.0,439.0,384.0,551.0,4497.5
826.0,498.0,225.0,870.0,5576.0
632.0,325.0,737.0,239.0,6282.5
518.0,515.0,662.0,148.0,6113.0
912.0,806.0,236.0,383.0,5996.5
85.0,626.0,755.0,96.0,5967.0
517.0,57.0,790.0,553.0,5984.5
969.0,302.0,363.0,942.0,6072.0
190.0,320.0,897.0,423.0,6459.5
530.0,889.0,991.0,335.0,9184.5
837.0,571.0,210.0,869.0,5740.5
571.0,212.0,642.0,29.0,5031.5
59.0,920.0,780.0,430.0,7423.0
594.0,342.0,510.0,448.0,5436.0
745.0,28.0,216.0,74.0,2765.0
829.0,449.0,344.0,640.0,5685.0
503.0,116.0,172.0,866.0,3513.0
714.0,868.0,667.0,34.0,7418.0
343.0,749.0,597.0,69.0,6021.5
170.0,240.0,59.0,99.0,1503.5
481.0,166.0,238.0,817.0,3875.5
231.0,374.0,55.0,825.0,3096.5
427.0,314.0,323.0,44.0,3477.0
236.0,889.0,336.0,447.0,5489.5
138.0,408.0,655.0,571.0,5631.5
394.0,529.0,887.0,551.0,7636.5
645.0,13.0,49.0,936.0,2978.0
646.0,904.0,895.0,370.0,9034.0
540.0,546.0,104.0,202.0,3541.0
932.0,921.0,981.0,937.0,10937.5
455.0,962.0,896.0,973.0,9735.5
300.0,181.0,791.0,748.0,6220.0
211.0,931.0,541.0,429.0,6563.5
781.0,257.0,443.0,443.0,5212.5
154.0,158.0,812.0,162.0,5085.0
411.0,587.0,939.0,739.0,8386.5
373.0,95.0,200.0,319.0,2509.5
177.0,904.0,253.0,715.0,5403.5
120.0,48.0,785.0,523.0,5093.5
272.0,28.0,458.0,851.0,4194.5
501.0,838.0,162.0,781.0,5497.5
866.0,869.0,890.0,226.0,9128.0
795.0,503.0,834.0,872.0,8577.0
39.0,51.0,827.0,251.0,4742.5
263.0,493.0,283.0,864.0,4716.0
532.0,198.0,465.0,248.0,4355.0
712.0,305.0,411.0,300.0,4844.0
283.0,791.0,917.0,345.0,8041.5
47.0,507.0,74.0,448.0,2657.0
343.0,576.0,246.0,68.0,3746.0
696.0,205.0,311.0,276.0,3976.0
771.0,319.0,745.0,961.0,7665.5
863.0,257.0,561.0,141.0,5513.5
518.0,553.0,97.0,177.0,3445.5
265.0,202.0,344.0,501.0,3607.5
579.0,186.0,208.0,578.0,3623.0
130.0,298.0,784.0,183.0,5348.5
300.0,568.0,907.0,68.0,6941.0
541.0,129.0,822.0,413.0,6198.5
634.0,920.0,891.0,850.0,9758.0
870.0,465.0,325.0,73.0,4869.5
31.0,983.0,325.0,976.0,6100.0
974.0,953.0,357.0,312.0,7060.0
240.0,461.0,519.0,318.0,4935.0
453.0,861.0,405.0,897.0,6859.5
501.0,836.0,198.0,799.0,5698.5
888.0,435.0,992.0,971.0,9497.5
439.0,68.0,928.0,48.0,5794.0
302.0,765.0,957.0,704.0,8740.0
296.0,498.0,586.0,533.0,5815.5
303.0,47.0,421.0,733.0,3951.5
32.0,951.0,971.0,426.0,8411.0
332.0,527.0,567.0,641.0,6041.5
963.0,540.0,958.0,815.0,9558.5
893.0,394.0,716.0,635.0,7500.5
398.0,729.0,673.0,816.0,7572.0
476.0,298.0,439.0,864.0,5337.0
232.0,581.0,992.0,444.0,7833.0
260.0,23.0,146.0,754.0,2450.0
894.0,287.0,172.0,392.0,4097.0
997.0,867.0,884.0,572.0,9873.0
294.0,976.0,553.0,582.0,7154.0
333.0,775.0,831.0,116.0,7320.0
35.0,100.0,457.0,720.0,3735.0
551.0,866.0,408.0,928.0,7132.0
937.0,483.0,86.0,606.0,4662.0
562.0,717.0,681.0,596.0,7574.0
704.0,103.0,235.0,620.0,3822.0
379.0,172.0,816.0,514.0,6125.0
409.0,402.0,888.0,723.0,7548.5
121.0,964.0,229.0,30.0,4324.0
880.0,782.0,751.0,265.0,8258.5
881.0,106.0,231.0,924.0,4621.0
221.0,745.0,967.0,157.0,7747.5
995.0,334.0,802.0,214.0,7323.0
522.0,121.0,473.0,376.0,4336.0
585.0,1000.0,832.0,215.0,8652.5
698.0,42.0,769.0,172.0,5625.0
871.0,434.0,498.0,178.0,5801.0
745.0,961.0,702.0,435.0,8535.5
307.0,603.0,375.0,300.0,4748.0
176.0,547.0,810.0,399.0,6641.5
549.0,287.0,245.0,927.0,4574.5
297.0,476.0,672.0,627.0,6322.5
734.0,490.0,156.0,186.0,3997.0
774.0,930.0,372.0,257.0,6583.5
425.0,191.0,153.0,890.0,3523.0
812.0,780.0,445.0,268.0,6591.0
289.0,90.0,360.0,773.0,3807.5
72.0,637.0,551.0,45.0,4877.5
660.0,893.0,271.0,53.0,5433.5
594.0,589.0,337.0,2.0,4643.0
15.0,607.0,760.0,52.0,5729.0
200.0,852.0,268.0,465.0,4993.5
632.0,7.0,384.0,534.0,4006.0
556.0,351.0,351.0,4.0,3926.0
758.0,730.0,670.0,839.0,8314.5
619.0,786.0,709.0,127.0,7331.5
262.0,740.0,972.0,848.0,8876.0
846.0,678.0,985.0,85.0,8778.5
25.0,212.0,888.0,490.0,5861.0
340.0,943.0,79.0,791.0,5090.5
246.0,385.0,982.0,625.0,7494.5
150.0,103.0,468.0,389.0,3532.5
221.0,569.0,687.0,138.0,5791.0
